id,agent,map,side,title,description,ability,type
93634486-904d-47b5-82f5-d9786f9841bd,Breach,Lotus,Attacking,Aggressive Early Round A Main Flashpoint + Fault Line to Contest Space,"Use this Flashpoint, and whichever Faultline Variation is the most useful to your team to contest space in A Main.",E,LU
f6983b80-d3c3-401c-bc7b-b463f014e34f,Breach,Lotus,Attacking,Aggressive Early Round A Main Fault Line + Flashpoint,"Here's a simple, but effective aggressive early round A Main Fault Line + Flashpoint setup that you can use to contest space in A Main.",E,LU
43f53e87-930a-4c04-a1e8-f64bd6010f01,Breach,Lotus,Attacking,Aggressive Early Round B Main Fault Line,,E,LU
3c594108-c360-44c4-9b89-31ed4762e5b8,Breach,Lotus,Defending,C Link to C Main Flashpoint + Aftershock to Delay C Site Push,Use this Flashpoint and / or Aftershock when rotating to C to catch enemy players pushing through C Main off guard and support your team.,C,LU
ebadb6be-e73a-446c-942f-b8b0fe3f6ce8,Breach,Lotus,Defending,Early Round A Main Fault Line from A Link to Contest Space,Use this early round A Main Fault Line from A Link to help your team to contest A Main. You can also wait for enemy players to make noise or for information from your team to use your stun.,E,LU
ad0c9b6a-5a72-4d8b-b00c-051ea540a6cb,Breach,Lotus,Defending,A Site Spike Plant Delay Aftershock,"Use this A Site Spike Plant Delay Aftershock to force enemy players to either way to plant the spike, or place it in a non-ideal location.",C,LU
7485da62-85e6-45db-b7c8-63fb2f0cbc3e,Breach,Lotus,Defending,Early Round A Main Faultline + Flashpoint to Contest A Main with Team,Use this A Main Faultline + Flashpoint to contest space in A Main early in the round with your team.,E,LU
fae276b6-78bd-40fb-99d7-200c4878122f,Breach,Lotus,Defending,Early Round B Main Fault Line to Deny Space,Use this early round B Main Fault Line to make it more difficult for the Attackers to take space in B Main.,E,LU
cc261580-faa5-4724-bc2f-8863ce5f2375,Reyna,Haven,Attacking,C Long Leer for Front C Site,"Here's a simple, but effective angle breaking Leer from C Long for front C Site.",C,LU
4a85fcad-8b4b-427f-8d7b-8ead70988393,Reyna,Haven,Attacking,Front B Site Leer,"Here's a simple, but effective angle breaking Leer from Mid for B Site.",C,LU
2b3ad4e7-cf7b-452b-8deb-8a4fb3a65020,Reyna,Haven,Attacking,A Short Leer for Front A Site,"Here's a simple, but effective angle breaking Leer from A Short for front A Site.",C,LU
6234dec3-c133-4117-8fb3-a21378af3bdf,Reyna,Haven,Defending,C Site Retake / Site Hold Leer,"Here's a simple, but effective angle breaking Leer from back C Site for front C Site and C Long.",C,LU
1ee63e72-ead1-4870-a2e8-84391593e5d7,Reyna,Haven,Defending,A Site Retake Leer,"Here's a simple, but effective angle breaking Leer from A Short for back A Site.",C,LU
e7cc209b-dd40-4f80-9332-dca879e3a906,Reyna,Split,Attacking,Early Round Ramen Leer for Top Mid,"Here's a simple, but effective Leer that can be used to break the angles you are most vulnerable to when peeking Top Mid, creating a short window of time for you and your team to take control of Sight Lines in Mid.",C,LU
cd64992d-1e10-466e-a0d2-298dcadfc9d8,Reyna,Split,Attacking,B Tower Leer from Mid Mail,"Here's a simple, but effective Leer that can be used to push through, and / or take control of B Tower from Mid Mail.",C,LU
045e2964-2ce1-43d0-a98c-b9f1138d1399,Reyna,Split,Attacking,A Site Execute Leer from A Main,"Here's a simple, but effective Leer that can be used to push onto A Site, and break many of the angles that you and your team are most vulnerable to as you push out onto Site.",C,LU
8680dad6-921b-4e85-a013-368fe82df3bd,Reyna,Split,Defending,Early Round Mail Leer for Bottom Mid,"Here's a simple, but effective Leer that can be used to break the angles you are most vulnerable to when peeking into Bottom Mid, creating a short window of time for you and your team to take control of Sight Lines in Mid. Just be careful of enemy players peeking you from a tight angle on the left side of Bottom Mid.",C,LU
be9ade63-4b34-45c6-b35e-799872c36e36,Reyna,Ascent,Attacking,B Tiles to Mid Courtyard Leer,This is a good leer to blind anyone peaking B Tiles from Mid or Mid Catwalk. This is perfect to peak an oper peaking you from A Tree.,C,LU
d7a568fa-8852-4139-895c-16cfb2f28340,Reyna,Ascent,Attacking,A Main to A Site Leer,This is a good leer to blind A Site from A Main allowing your team to execute and take the site.,C,LU
e2d04abc-bf3c-417d-a4df-d9d2f030d29a,Reyna,Ascent,Attacking,A Lobby to A Main Leer,This is a good leer to blind your enemies peaking A Main allowing you to push and take control and clear angles.,C,LU
8d603065-bb9e-4f2d-a6bf-2a81a4360cbf,Reyna,Ascent,Attacking,Mid Courtyard to Mid Bottom Leer,This is a good leer to push Mid and clear close angles along with blinding anyone peaking from B Market.,C,LU
9c48eeff-599c-441e-b56e-fe301ce425c8,Reyna,Ascent,Attacking,B Main to B Site Leer,This is a good leer to push into B Site and clear angles towards B Switch.,C,LU
d5000f2f-60c7-4056-9bd1-81dcc9ecc2b7,Reyna,Ascent,Attacking,B Lobby to B Main Leer,This is a good leer to help your team push into B Main from B Lobby.,C,LU
315525ed-ad8b-4814-a802-03c585f5c609,Reyna,Ascent,Defending,A Rafter to A Site Leer,This is a good leer to peak A Rafter with and secure kills on anyone peaking A Site Archway.,C,LU
d408e2b2-944b-4a32-a13f-12efc75cd75b,Reyna,Ascent,Defending,A Site to A Main Leer,This is a good leer to stop an A Main push from A Switch.,C,LU
9a96d828-5e30-43cd-8797-292f618de7dc,Reyna,Ascent,Defending,A Rafter to A Under Leer,This is a good leer to blind and peak your enemies hiding in A Under during a retake.,C,LU
97a16497-955c-4c76-a457-b793a8fb709f,Reyna,Ascent,Defending,A Tree to Mid Catwalk Leer,This is a good leer to blind anyone pushing up Mid Catwalk allowing you to get information and back off or peak and get a kill.,C,LU
75162e99-9111-4ebf-aa78-7d5d628e9135,Reyna,Ascent,Defending,A Wine to A Main Leer,This is a good leer to blind anyone pushing A Main from A Wine allowing you to peak and get a kill or early valuable information.,C,LU
62314527-fb80-4243-888e-301b1cfbc2a7,Reyna,Ascent,Defending,Defender Spawn to B Site Leer,This is a good leer to retake B Site with from Defender Spawn.,C,LU
9ffec8af-2e67-4f85-a737-9cb7bbc4e976,Reyna,Ascent,Defending,Defender Spawn to Mid Market Leer,This is a good leer to blind people pushing up middle or people peaking defender spawn rotation from market.,C,LU
faaf4b5e-5efc-4bec-9b5e-0f7aafce068b,Reyna,Ascent,Defending,B Market to Mid Courtyard Leer,This is a good leer to blind Mid Courtyard and get allow yourself to swing and get a pick or gather information.,C,LU
369a15db-061e-411e-9882-0a68f04b9bda,Reyna,Ascent,Defending,B Market to B Site Leer,This is a good leer for blinding people pushing B Main doorway and allowing you to swing and get a pick or get information.,C,LU
a794c2d4-c6a3-4cb3-b449-c39a29faacd7,Reyna,Ascent,Defending,B Site to B Main Leer,This is a good leer to stop a b main push by getting information or having a teammate playing off your leer.,C,LU
58d7df42-9075-40b1-a3ed-f621838ca605,Reyna,Icebox,Attacking,B Tube to B Kitchen Leer,This is a good leer to blind your opponent in B Kitchen.,C,LU
30e34694-03a1-4d7c-9919-21f3e1be9890,Reyna,Icebox,Attacking,A Nest to A Site Leer,This is a good leer to peak out A Nest and hold A Site for your team to push or to get a quick pick.,C,LU
daeecefe-bec5-4395-84f5-dda60601393e,Reyna,Icebox,Defending,B Window to B Snowpile Leer,This is a good leer to blind B Snowpile from B Kitchen window.,C,LU
60757924-f207-4a00-a525-c7a951899479,Reyna,Icebox,Defending,B Snowpile to B Orange Leer,This is a good leer from B Snowpile to blind enemies in B Orange.,C,LU
9cf93951-103e-438d-919f-26d4c33e5745,Reyna,Icebox,Defending,B Kitchen to Mid Blue Leer,This is a good leer to assist your teammates in middle.,C,LU
470e45d8-a845-4ad1-82b5-91fa8d2e99f6,Reyna,Icebox,Defending,B Kitchen to B Tube Leer,This is a good leer to punish players peeking B Kitchen from B Tube.,C,LU
c7563251-176c-4095-8b6b-a2e345c3d8e3,Reyna,Icebox,Defending,Mid Boiler to Mid Blue Leer,This is a good leer to peak out from mid boiler and get information on your opponents or get a quick pick if they are peaking.,C,LU
9ab94eee-0714-4b09-82e4-3166d3cc5794,Reyna,Icebox,Defending,B Orange to Mid Blue Leer,This is a good leer to peak out middle and get information on your enemies or a quick pick if they are peaking.,C,LU
141bb03f-f305-41d6-8aaf-bcd268f463ef,Reyna,Icebox,Defending,B Green to B Garage Leer,This is a good leer to peak right as soon as the boundaries go down and get a quick pick or valuable information on your opponents.,C,LU
fcd1569d-d1f6-4202-b326-4193dca8d0bc,Reyna,Breeze,Attacking,B Main to B Site Leer,This is a good leer to blind enemies and push onto B Site.,C,LU
6b8f621e-f6af-4cec-bdbb-d8beadcaee7a,Reyna,Breeze,Attacking,B Window Leer,This is a good leer to peek B Window and blind your enemies in the process,C,LU
d9d643cb-07b0-4be6-a44e-09d4bd68608a,Reyna,Breeze,Attacking,Mid Pillar Leer,This is a good leer for taking Mid Pillar and pushing up Top Mid.,C,LU
0f1e34d0-0063-4c1d-9abc-39b82f675089,Reyna,Breeze,Attacking,A Site Leer,This is a good leer to push onto A Site and clear angles.,C,LU
43d8ccc3-4ee4-4d20-9b8b-f1ec349cf82e,Reyna,Breeze,Attacking,A Hall to A Site Leer,This is a good leer for A Site from A Hall to help your teammates push onto A Site.,C,LU
bd156123-4109-4308-9898-6ba154857c0a,Reyna,Breeze,Defending,B Wall to B Site Leer,This is a good leer for B Site.,C,LU
de8c9892-af80-4593-a72d-6afb8580ad3e,Reyna,Breeze,Defending,Top Mid to Bottom Mid Leer,This is a good leer to blind enemies pushing Bottom Mid.,C,LU
79300bcd-a33e-4c9a-9e8b-26f9bde0d21a,Reyna,Breeze,Defending,Mid Wooden Doors to Bottom Mid Leer,This is a good leer to flash out to Mid Bottom.,C,LU
8d75df13-b29b-4496-b654-87c9f577c7b5,Reyna,Breeze,Defending,A Pyramid to A Site Leer,This is a good leer to stop enemies from pushing onto A Site from A Main.,C,LU
9880d0c4-6228-4e48-9647-b60629f6c409,Reyna,Fracture,Attacking,A Site Angle Exec Leer from A Main,"Here's a simple Leer to break many of the commonly held angles on A Site, and help your team to push out into the Site. This is especially useful when flashing out of a smoke placed on the A Main chokepoint.",C,LU
c9ce1f7e-f82a-4609-bf4f-441eb9ce3780,Reyna,Fracture,Attacking,A Main Leer for Op and Doors Angles,"Here's a simple Leer to break the common early round A Main Op angle, and the doors angle.",C,LU
4042a747-dfe1-4cea-b55f-92f849c23470,Reyna,Fracture,Defending,Early Round Leer to Contest A Main,"Here's a simple, but effective Leer that can give away key information on whether or not enemy players are trying to take space in A Main, and make it easier for you and your team to contest that space.",C,LU
a09cbfe3-a1fd-4384-9c8c-1b1e1a470538,Reyna,Fracture,Defending,B Generator Site Hold Leer,"Here's a simple, but effective Leer to flash out of B Generator / Defender spawn, typically when B Generator is smoked off, as the enemy players are pushing through key chokepoints into B.",C,LU
12d1d308-0340-44af-8aab-1de7652e1564,Reyna,Fracture,Defending,B Site Site Hold Leer from B Canteen,"Here's a simple, but effective Leer to flash out of B Canteen, typically when Canteen is smoked off, as the enemy players are pushing through key chokepoints into B.",C,LU
37c05664-5453-4cff-8453-17d050f62ccf,Reyna,Pearl,Attacking,B Ramp Leer,A good Leer to approach this angle though be wary of enemies holding from Back B Site as this Leer will not affect the common Operator angle.,C,LU
0839d718-2b2b-4396-afbe-e682f0b7ea96,Reyna,Pearl,Attacking,Mid Doors Leer,A good Leer to advance through and take control of Mid Doors.,C,LU
e31bdd98-2fb7-4cfd-8a7b-03fc5af4f22d,Reyna,Pearl,Attacking,A Main to A Site Leer,This is a good Leer to throw when taking control of A Main to peek the front A Site angle.,C,LU
691ed9af-d266-4d59-a7b0-c3392668f8a3,Reyna,Pearl,Defending,A Dugout to A Site Leer,This is a good Leer from A Dugout to peek and attack enemies pushing onto A Site from A Main.,C,LU
8e666f39-01e1-44e8-b21f-93de7264ab8f,Reyna,Pearl,Defending,B Tower to B Site Leer,This is a good Leer to use when retaking B Site or to defend against a B Site push.,C,LU
cc7d1408-2069-4455-a589-8855534bc1d5,Reyna,Lotus,Attacking,Early Round C Main Leer,"Use this aggressive Leer either to make it more difficult for enemy players to take space in C Main at the beginning of the round, or to push into C Main at any stage of the round.",C,LU
fdf42587-9a2e-4805-910e-4a43f350d44e,Reyna,Lotus,Attacking,A Main Angle Breaking Leer,Use this Leer from B Main to break many of the commonly held angles inside of B Site.,C,LU
8b16b434-6bd1-473e-8365-88122c907fb2,Reyna,Lotus,Attacking,Angle Breaking B Site Leer from B Main,Use this Leer from B Main to break many of the commonly held angles inside of B Site.,C,LU
4aae7a69-8edc-4a38-8f23-25202c0909d5,Reyna,Lotus,Defending,B Site Hold / Retake Leer,Use this Leer to either delay the Attacker's push into B Site or retake later in the round. This Leer is ideal for breaking angles in B Main and A Link.,C,LU
ea3ae7fe-8a45-4b59-bc4f-067d52082327,Reyna,Lotus,Defending,Early Round A Main Leer to Contest Space,Use this early round Leer to contest space in A Main. Coordinate with the rest of your team to combo their utility with yours to successfully take space in / contest the Attackers efforts to take space in A Main.,C,LU
b85a9887-257a-41ac-a746-35194919007f,Reyna,Lotus,Defending,Unexpected C Main Leer from C Mound,Use this unexpected C Main Leer to catch Attackers off guard from C Mound.,C,LU
be5730bf-3793-43b4-bccc-e05a5e1349f8,Killjoy,Haven,Attacking,Early Round Haystack Turret,Place this Turret at the start of the round to spot for any Mid aggression.,E,LU
06c4035b-700c-4413-b23c-f9717de3b79f,Killjoy,Haven,Attacking,Safe Spawn Turret For Garage,"This is a good start round Turret to use to punish any aggressive Defender for overextending. This spots all aggressive pushes, except for Window.",E,LU
2b3ac683-f997-4dec-b86a-a4429e94c15f,Killjoy,Haven,Attacking,Nanoswarm Lineup For C Site Spawn,"Use this molly lineup to punish Defenders from rotating from C Link to C Site, and flushes anyone sitting in the spawn smoke during your C execute.",C,LU
bf69a894-1ebb-4f83-b4f8-68af32ddfc65,Killjoy,Haven,Attacking,Sewers Lockdown For A Site,"Here's a strong Lockdown placement that allows for an easy A Site take. There will be two gaps though when using this ult, the right side of Heaven and Hell. Nonetheless, it effectively isolates the Defenders.",X,LU
a76baa6f-86fa-4ee6-b4e4-28e284a44677,Killjoy,Haven,Attacking,A Site Turret + Flank Alarmbot,A good Turret to place to watch both Defender Spawn entrance and A Heaven window with an added Alarmbot to watch flank.,E,LU
884ebbac-f531-4d09-816f-99b600cb526b,Killjoy,Haven,Attacking,Back A Site Nanoswarm Grenades,A good set of Nanoswarm grenades to push Defenders out from behind A Site.,C,LU
d6901bcc-9d72-429d-9ce0-5d1856352e3b,Killjoy,Haven,Attacking,Grass to Garage Doors Nanoswarm,This Nanoswarm lineup is useful for clearing out players playing directly in the corner directly left of the Garage Doors as you come into Garage.,C,LU
77046118-8e66-44fb-ab78-4b285fdb13fb,Killjoy,Haven,Attacking,A Garden To Front B Site Nanoswarm,"This Nanoswarm lineup is useful post plant, for stopping players from defusing the Spike on the front of B Site.",C,LU
533831f3-202b-472e-b8ec-1ae4aa5d5528,Killjoy,Haven,Attacking,C Long To Left Side of C Default Nanoswarm,This Nanoswarm lineup is useful for stopping players from defusing the Spike on the left side of C Default.,C,LU
